conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1931501407989055794,Sat Jun 07 23:59:55 +0000 2025,0,Stop sementara aktivitas tambang di Raja Ampat cek ulang semua izin pemerintah tegas jalankan arahan Presiden Prabowo buat pastikan perlindungan lingkungan #TegasTanganiRajaAmpat https://t.co/ZdgYlrti7a,1931501407989055794,https://pbs.twimg.com/media/Gs4SQdfasAA6-3A.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501407989055794,1696370388564160513,
1931425931026915627,Sat Jun 07 23:59:55 +0000 2025,0,@strssovrld Raja Ampat memang jadi prioritas pemerintah distop semua tambang ilegal evaluasi izin berjalan siap cabut izin usaha bermasalah semua berkat ketegasan Presiden Prabowo #TegasTanganiRajaAmpat,1931501407192203340,,strssovrld,in,,0,0,0,https://x.com/undefined/status/1931501407192203340,1815653931172917248,
1931501399067820535,Sat Jun 07 23:59:53 +0000 2025,0,Berpegang pada pidato Presiden Prabowo pemerintah bergerak cepat di Raja Ampat segel tambang ilegal audit semua izin #TegasTanganiRajaAmpat https://t.co/DK9y1pSRIw,1931501399067820535,https://pbs.twimg.com/media/Gs4SR3KbAAAOIF1.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501399067820535,1711217223266893824,
1931416972992098602,Sat Jun 07 23:59:49 +0000 2025,0,@LanaKirani Tambang ilegal di raja ampat sudah distop izin usaha dievaluasi pemerintah kalau langgar aturan siap-siap dicabutPemerintah serius garap masalah tambang di Raja Ampat mulai dari segel tambang ilegal sampai evaluasi izin usaha yang nggak bener #TegasTanganiRajaAmpat,1931501380424044912,,LanaKirani,in,,0,0,0,https://x.com/undefined/status/1931501380424044912,1696931583448825856,
1931501380302450737,Sat Jun 07 23:59:49 +0000 2025,0,Semua aktivitas tambang di Raja Ampat distop pemerintah dan ESDM evaluasi izin dulu yang melanggar nggak bakal dibiarkan bebas #TegasTanganiRajaAmpat https://t.co/u2wu0YN17s,1931501380302450737,https://pbs.twimg.com/ext_tw_video_thumb/1931501281341997056/pu/img/yw2LY_p13nUsKw8S.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501380302450737,1694547705312456704,
1931501379325141151,Sat Jun 07 23:59:49 +0000 2025,1135,Awak mau nanya Raja Ampat dirusak hanya demi Nikel hilirisasi taik kucing itu atas izin era siapa? Era Mulyono lah .yg klen puja-puji itu. Stupid klen! ,1931501379325141151,,,in,,3,54,289,https://x.com/undefined/status/1931501379325141151,105085302,
1931501354293617034,Sat Jun 07 23:59:43 +0000 2025,0,Langkah tegas pemerintah bikin Raja Ampat makin aman tambang ilegal langsung disegel dan izin dievaluasi #TegasTanganiRajaAmpat https://t.co/aXUTwfTRQI,1931501354293617034,https://pbs.twimg.com/ext_tw_video_thumb/1931501282180919296/pu/img/jFLmvOaZqSGWFqs7.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501354293617034,1703706399719755776,
1931501349746913666,Sat Jun 07 23:59:41 +0000 2025,0,Ketegasan Presiden Prabowo soal tambang di Raja Ampat terbukti izin dicek ketat aktivitas distop siap dicabut kalau bandel #TegasTanganiRajaAmpat https://t.co/rTtVDbwsgS,1931501349746913666,https://pbs.twimg.com/media/Gs4SO-QaEAAgw6M.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501349746913666,1698543560063348736,
1931501334588723387,Sat Jun 07 23:59:38 +0000 2025,0,Pemerintah bareng aparat tutup sementara aktivitas tambang di Raja Ampat evaluasi izin berjalan semua dijalankan tegas #TegasTanganiRajaAmpat https://t.co/ybdBviwUvz,1931501334588723387,https://pbs.twimg.com/media/Gs4SODSbIAAwATI.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501334588723387,1851103816487485445,
1931416817127563683,Sat Jun 07 23:59:32 +0000 2025,0,@Athalia_Lize Kalau soal evaluasi izin tambang pemerintah bareng Kementerian ESDM dan KLHK udah turun tangan cek satu-satu di Raja Ampat #TegasTanganiRajaAmpat,1931501311125803346,,Athalia_Lize,in,,0,0,0,https://x.com/undefined/status/1931501311125803346,1689487504767172608,
1931416817127563683,Sat Jun 07 23:59:31 +0000 2025,0,@Athalia_Lize Pemerintah pastikan evaluasi izin tambang di Raja Ampat benar-benar fair kalo terbukti melanggar cabut langsung arahan Presiden Prabowo jadi landasan utamanya #TegasTanganiRajaAmpat,1931501304226136183,,Athalia_Lize,in,,0,0,0,https://x.com/undefined/status/1931501304226136183,1693829208802459648,
1931501292037542326,Sat Jun 07 23:59:28 +0000 2025,0,Pemerintah gerak cepat hentikan tambang ilegal Raja Ampat evaluasi izin usaha makin dalam siap cabut jika tidak sesuai dengan semangat presiden Prabowo #TegasTanganiRajaAmpat https://t.co/ATryh5ZtPa,1931501292037542326,https://pbs.twimg.com/media/Gs4SLutaEAELBTK.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501292037542326,1702191938299215872,
1931418379849502908,Sat Jun 07 23:59:25 +0000 2025,0,@masgah_ Polemik tambang di Raja Ampat direspon pemerintah dengan tindakan tegas tambang ilegal distop izin diperiksa siap cabut izin semuanya bareng KLHK dan Kementerian ESDM #TegasTanganiRajaAmpat,1931501279546843502,,masgah_,in,,0,0,0,https://x.com/undefined/status/1931501279546843502,1684045247385595907,
1931417042324013245,Sat Jun 07 23:59:24 +0000 2025,0,@evsspoir Evaluasi izin tambang jadi prioritas di Raja Ampat pemerintah stop sementara aktivitas tambang segel yang ilegal tunjukkan ketegasan presiden prabowo #TegasTanganiRajaAmpat,1931501274668941381,,evsspoir,in,,0,0,0,https://x.com/undefined/status/1931501274668941381,1702172617942487040,
1931417662888063229,Sat Jun 07 23:59:22 +0000 2025,0,@RasyaVira12 Ketegasan Presiden Prabowo makin nyata tambang ilegal di Raja Ampat disegel izinnya dievaluasi ketat kerja bareng Kementerian ESDM KLHK dan aparat hukum #TegasTanganiRajaAmpat,1931501267102417118,,RasyaVira12,in,,0,0,0,https://x.com/undefined/status/1931501267102417118,1684400098674094080,
1931501258160107576,Sat Jun 07 23:59:20 +0000 2025,3,Cek Lapangan Itu Harus Jujur Bukan Sekadar Formalitas Rencana DPR mengecek 3 lokasi tambang nikel di Raja Ampat patut diapresiasi asalkan dilakukan dengan jujur adil dan transparan. Karena rakyat bukan butuh kunjungan seremonial tapi keberpihakan nyata pada kebenaran dan https://t.co/qAqWSRwd9H,1931501258160107576,https://pbs.twimg.com/media/Gs4SJ2kbwAAY1My.jpg,,in,,0,0,1,https://x.com/undefined/status/1931501258160107576,158007705,
1931416817127563683,Sat Jun 07 23:59:18 +0000 2025,0,@Athalia_Lize Ketegasan presiden Prabowo: stop tambang Raja Ampat segel tambang ilegal evaluasi semua izin usaha kerja bareng instansi demi rakyat #TegasTanganiRajaAmpat,1931501252778852620,,Athalia_Lize,in,,0,0,0,https://x.com/undefined/status/1931501252778852620,1847114069008130048,
1931417546823274642,Sat Jun 07 23:59:11 +0000 2025,0,@HaechcnH Langkah jelas dan tegas pemerintah evaluasi izin tambang di Raja Ampat hentikan sementara semua aktivitas yang ilegal disegel sejalan dengan instruksi Presiden Prabowo #TegasTanganiRajaAmpat,1931501220059058538,,HaechcnH,in,,0,0,0,https://x.com/undefined/status/1931501220059058538,1702179285904265217,
1931501208147292637,Sat Jun 07 23:59:08 +0000 2025,0,Pemerintah hentikan sementara aktivitas tambang bermasalah di Raja Ampat izin usaha dievaluasi bareng ESDM dan aparat hukum #TegasTanganiRajaAmpat https://t.co/530R9aJPoR,1931501208147292637,https://pbs.twimg.com/ext_tw_video_thumb/1931501141499731969/pu/img/ZB5X7mwRkC21fwZ0.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501208147292637,1684463053440704512,
1931501200601682219,Sat Jun 07 23:59:06 +0000 2025,0,Anjuran ketegasan presiden prabowo dipenuhi pemerintah aktivitas tambang di raja ampat distop izin izin dicek ketat tambang ilegal udah banyak yang disegel #TegasTanganiRajaAmpat https://t.co/a8aYuWtWlL,1931501200601682219,https://pbs.twimg.com/media/Gs4SGY2bgAAJte5.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501200601682219,1689479975685255168,
1931501186039124451,Sat Jun 07 23:59:02 +0000 2025,0,Raja Ampat dijaga lewat evaluasi izin tambang ketat tambang ilegal langsung ditindak pemerintah bener-bener hadir #TegasTanganiRajaAmpat https://t.co/SBkql7pzJN,1931501186039124451,https://pbs.twimg.com/media/Gs4SFaiaYAAEq7r.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501186039124451,1701146023048196096,
1931422445023768862,Sat Jun 07 23:59:02 +0000 2025,12,@aewin86 itu ngapain pula lewat jembatan Holtekamp Jayapura ??? Jayapura ama Raja Ampat itu jauh bngt kocak bikin Hoaxnya ga kira2 lu @liaasister wkjokwaowkoakwa ,1931501183224381846,,aewin86,in,,0,1,3,https://x.com/undefined/status/1931501183224381846,1672969690703081474,
1931501179860881794,Sat Jun 07 23:59:01 +0000 2025,0,Tidak main-main pemerintah hentikan sementara aktivitas tambang di Raja Ampat izin diteliti lagi tambang ilegal langsung disegel sesuai visi Prabowo #TegasTanganiRajaAmpat https://t.co/CKJJykYPrq,1931501179860881794,https://pbs.twimg.com/media/Gs4SFK5aYAA3BTf.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501179860881794,1698997086455496704,
1931501178136998251,Sat Jun 07 23:59:01 +0000 2025,0,Nggak mau nanggung pemerintah segel tambang ilegal stop aktivitas di Raja Ampat evaluasi izin cabut kalau melanggar ketegasan Presiden Prabowo jadi kunci #TegasTanganiRajaAmpat https://t.co/tlzyL6gwJ7,1931501178136998251,https://pbs.twimg.com/ext_tw_video_thumb/1931500868681281537/pu/img/ux-7hx7mQ-XtbA8l.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501178136998251,1700105197773811712,
1931501145316643049,Sat Jun 07 23:58:53 +0000 2025,0,Raja Ampat bebas dari tambang ilegal semua atas ketegasan Presiden Prabowo dan kerja pemerintah yang konsisten #TegasTanganiRajaAmpat https://t.co/hXRYhDswfU,1931501145316643049,https://pbs.twimg.com/media/Gs4SCOnbMAEVryp.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501145316643049,1847107948788830208,
1931501132582711720,Sat Jun 07 23:58:50 +0000 2025,0,Raja Ampat akhirnya dilindungi dari tangan-tangan nakal tambang pemerintah bareng ESDM KLHK dan hukum hentikan semua aktivitas yang meragukan siap cabut izin yang melanggar aturan juga #TegasTanganiRajaAmpat https://t.co/7pimRL5UKX,1931501132582711720,https://pbs.twimg.com/media/Gs4SCP_aQAASlGL.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501132582711720,1699293115881037824,
1931417042324013245,Sat Jun 07 23:58:49 +0000 2025,0,@evsspoir Polemik tambang Raja Ampat dihadapi dengan serius pemerintah stop semuanya evaluasi ulang izin kerja dan segel yang beroperasi tanpa izin #TegasTanganiRajaAmpat,1931501129168474420,,evsspoir,in,,0,0,0,https://x.com/undefined/status/1931501129168474420,1700055100444819456,
1931501110453498322,Sat Jun 07 23:58:44 +0000 2025,0,Pemerintah kolaborasi penuh antar Kementerian dan hukum distop seluruh operasi tambang di Raja Ampat evaluasi izin berjalan tambang ilegal disegel bukti ketegasan Presiden Prabowo #TegasTanganiRajaAmpat https://t.co/BYy7xHQWcL,1931501110453498322,https://pbs.twimg.com/media/Gs4R20GaIAAFaUE.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501110453498322,1701459197366530048,
1931501091839246541,Sat Jun 07 23:58:40 +0000 2025,0,Semuanya ngomongin Raja Ampat. Ga mau sekalian Borneo nih dengan sawitnya? Atau karena Kalimantan ga ada tempat indahnya makanya ga ada yg mau kasih atensi?,1931501091839246541,,,in,,0,0,0,https://x.com/undefined/status/1931501091839246541,1305807235696660480,
1931417545065762932,Sat Jun 07 23:58:37 +0000 2025,0,@moisehll Pemerintah sudah setop aktivitas tambang bermasalah di Raja Ampat semua izin dievaluasi nggak sesuai aturan siap-siap kena cabut #TegasTanganiRajaAmpat,1931501078610059465,,moisehll,in,,0,0,0,https://x.com/undefined/status/1931501078610059465,1840669693801299968,
1931501070758695269,Sat Jun 07 23:58:35 +0000 2025,0,___ WAHAI WARGA RAJA AMPAT....!!.. SERBU RUMAH BAHLIL SERET GANTUNG &amp; KULITI .... (deklarasi Kalian Tidak Akan di Dengar kecuali Sambil Membakar Rumahnya),1931501070758695269,,,in,,0,0,0,https://x.com/undefined/status/1931501070758695269,231457274,
1931417662888063229,Sat Jun 07 23:58:35 +0000 2025,0,@RasyaVira12 Evaluasi izin tambang Raja Ampat sekarang jalan strict pemerintah stop aktivitas izin bermasalah siap cabut #TegasTanganiRajaAmpat,1931501070624362872,,RasyaVira12,in,,0,0,0,https://x.com/undefined/status/1931501070624362872,1676447311344566272,
1931501043973840945,Sat Jun 07 23:58:29 +0000 2025,0,Arahan Presiden Prabowo soal ketegasan negara dibuktikan lewat penyegelan tambang ilegal di Raja Ampat dan evaluasi izin yang ketat #TegasTanganiRajaAmpat https://t.co/99dIrMt9gN,1931501043973840945,https://pbs.twimg.com/media/Gs4R7yHbAAA6g4U.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501043973840945,1700041464695361536,
1931501040798773263,Sat Jun 07 23:58:28 +0000 2025,0,Raja Ampat makin dijaga pemerintah tegas tutup aktivitas tambang cek izin ulang siap cabut kalau melanggar keren deh ketegasan Presiden Prabowo #TegasTanganiRajaAmpat https://t.co/N6VAoKYIFG,1931501040798773263,https://pbs.twimg.com/media/Gs4R9eXb0AAWb5N.jpg,,in,,0,0,0,https://x.com/undefined/status/1931501040798773263,1701805210145050624,
1931419172959072713,Sat Jun 07 23:58:18 +0000 2025,0,@JoshuaMarlyn_11 Raja Ampat lagi fokus dibenahi pemerintah hentikan sementara operasi tambang cek satu-satu izin usahanya siap cabut izin bermasalah #TegasTanganiRajaAmpat,1931501000105595092,,JoshuaMarlyn_11,in,,0,0,0,https://x.com/undefined/status/1931501000105595092,1859094073686323200,
1931418379849502908,Sat Jun 07 23:58:14 +0000 2025,0,@masgah_ Evaluasi izin tambang di Raja Ampat makin ketat tambang ilegal disegel semua dilakukan sesuai pidato Presiden Prabowo #TegasTanganiRajaAmpat,1931500984737690069,,masgah_,in,,0,0,0,https://x.com/undefined/status/1931500984737690069,1843848594241282048,
1931500984397947236,Sat Jun 07 23:58:14 +0000 2025,0,Ketegasan Presiden Prabowo terbukti melindungi Raja Ampat izin tambang di periksa detail yang melanggar aturan ditindak tanpa ampun #TegasTanganiRajaAmpat https://t.co/DA4kz2BWp9,1931500984397947236,https://pbs.twimg.com/media/Gs4R5bnasAA7Olq.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500984397947236,1701083836204109824,
1931500968874836129,Sat Jun 07 23:58:11 +0000 2025,0,Kementerian ESDM dan KLHK kompak sama aparat hukum stop aktivitas tambang ilegal dan evaluasi izin di Raja Ampat #TegasTanganiRajaAmpat https://t.co/3vKs28eV2n,1931500968874836129,https://pbs.twimg.com/media/Gs4R45_bwAA4vl-.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500968874836129,1702558207678500864,
1931417484252631049,Sat Jun 07 23:58:05 +0000 2025,0,@sskusuzy Aktivitas tambang di Raja Ampat resmi diberhentikan sementara pemerintah bareng aparat hukum evaluasi semua izin biar lebih tertib #TegasTanganiRajaAmpat,1931500945801904577,,sskusuzy,in,,0,0,0,https://x.com/undefined/status/1931500945801904577,1687355148841185280,
1931117169716449604,Sat Jun 07 23:58:01 +0000 2025,0,@geloraco Ini Mentri Nikel yg sudah gila kenapa masih di pelihara oleh negara ? Semoga OPM turun gunung utk menolong mengembalikan raja Ampat kembali ke habitatnya,1931500927388979315,,geloraco,in,,0,0,0,https://x.com/undefined/status/1931500927388979315,1566648617578143744,
1931418379849502908,Sat Jun 07 23:57:54 +0000 2025,0,@masgah_ Pemerintah ambil alih penanganan tambang di Raja Ampat tambang ilegal langsung disegel dan izinnya dikaji ulang #TegasTanganiRajaAmpat,1931500897609412811,,masgah_,in,,0,0,0,https://x.com/undefined/status/1931500897609412811,1542851736787771394,
1931425931026915627,Sat Jun 07 23:57:50 +0000 2025,0,@strssovrld Raja Ampat makin diproteksi pemerintah cek semua izin tambang segel yang ilegal siap cabut yang bandel bukti nyata ketegasan Presiden Prabowo #TegasTanganiRajaAmpat,1931500880714719580,,strssovrld,in,,0,0,0,https://x.com/undefined/status/1931500880714719580,1699050849283264512,
1931500861056016451,Sat Jun 07 23:57:45 +0000 2025,0,Langkah konkret di Raja Ampat pemerintah hentikan sementara semua aktivitas tambang izin usaha diteliti lagi #TegasTanganiRajaAmpat https://t.co/tTOnA9WFG4,1931500861056016451,https://pbs.twimg.com/media/Gs4RuSdacAAEXD3.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500861056016451,1843178252199940096,
1931500846417899718,Sat Jun 07 23:57:41 +0000 2025,0,Tambang ilegal di raja ampat diawasi terus pemerintah hadir bersama esdm dan klhk setiap izin usaha dicek ketat banget #TegasTanganiRajaAmpat https://t.co/umLDDo0wVa,1931500846417899718,https://pbs.twimg.com/media/Gs4RxuSbEAAvG5K.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500846417899718,1693895671458480128,
1931425931026915627,Sat Jun 07 23:57:41 +0000 2025,0,@strssovrld Sesuai evaluasi izin tambang beberapa tambang di Raja Ampat udah langsung ditutup karena melanggar aturan #TegasTanganiRajaAmpat,1931500843251245205,,strssovrld,in,,0,0,0,https://x.com/undefined/status/1931500843251245205,1841672903068385280,
1931500830143951192,Sat Jun 07 23:57:38 +0000 2025,0,Semua aktivitas tambang di Raja Ampat distop pemerintah izin usaha dievaluasi biar gak ada perusahaan nakal rugikan rakyat #TegasTanganiRajaAmpat https://t.co/sMKp8FFLYX,1931500830143951192,https://pbs.twimg.com/media/Gs4Rw0Gb0AAetML.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500830143951192,1699319956595490816,
1931500787194348016,Sat Jun 07 23:57:27 +0000 2025,0,Raja Ampat diselamatkan dari tambang ilegal pemerintah lakukan evaluasi izin sesuai pidato Presiden Prabowo yang minta negara hadir tegas #TegasTanganiRajaAmpat https://t.co/W7SCd0fDZ7,1931500787194348016,https://pbs.twimg.com/media/Gs4RuQJb0AAJU-9.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500787194348016,1709782565903826944,
1931425931026915627,Sat Jun 07 23:57:27 +0000 2025,0,@strssovrld Presiden Prabowo tekan negara harus hadir semua pelanggaran tambang di Raja Ampat langsung disegel izin usaha tambang dievaluasi ketat #TegasTanganiRajaAmpat,1931500786355421537,,strssovrld,in,,0,0,0,https://x.com/undefined/status/1931500786355421537,1681909562448945154,
1931500776117207407,Sat Jun 07 23:57:25 +0000 2025,0,Langkah pemerintah di Raja Ampat jelas aktivitas tambang distop semua izin dievaluasi ilegal udah disegel sesuai pidato Presiden Prabowo #TegasTanganiRajaAmpat https://t.co/7gbE1TmSsf,1931500776117207407,https://pbs.twimg.com/media/Gs4RtQIbsAAypyP.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500776117207407,1691674721967030272,
1931417545065762932,Sat Jun 07 23:57:19 +0000 2025,0,@moisehll Raja Ampat terlindungi lewat evaluasi izin tambang pemerintah kerjasama bareng KLHK dan ESDM semua demi kelestarian alam #TegasTanganiRajaAmpat,1931500753442726278,,moisehll,in,,0,0,0,https://x.com/undefined/status/1931500753442726278,1689206388004904960,
1931500750888403020,Sat Jun 07 23:57:19 +0000 2025,0,Aksi pemerintah di Raja Ampat bukan janji doang tambang dihentikan sementara izin dievaluasi total siap cabut kalau ada pelanggaran udah sesuai pidato Presiden Prabowo #TegasTanganiRajaAmpat https://t.co/QAY30UiXW4,1931500750888403020,https://pbs.twimg.com/media/Gs4Rr9nbcAAKB55.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500750888403020,1709783637745623040,
1931416817127563683,Sat Jun 07 23:57:18 +0000 2025,0,@Athalia_Lize Kegiatan tambang di Raja Ampat lagi distop bareng kementerian dan aparat hukum izin usaha dievaluasi biar makin fair #TegasTanganiRajaAmpat,1931500749361692981,,Athalia_Lize,in,,0,0,0,https://x.com/undefined/status/1931500749361692981,1689146486096072704,
1931500741904196033,Sat Jun 07 23:57:17 +0000 2025,0,Sesuai pidato presiden prabowo izin tambang di raja ampat yang bermasalah langsung disegel dan dievaluasi ulang bareng kementerian terkait #TegasTanganiRajaAmpat https://t.co/oVVdigPoby,1931500741904196033,https://pbs.twimg.com/media/Gs4RgRXbsAEjAHr.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500741904196033,1710135279259201536,
1931416836287156432,Sat Jun 07 23:57:16 +0000 2025,0,@Cecillia_agnes2 Raja Ampat makin dilindungi pemerintah kompak hentikan aktivitas sementara segel tambang ilegal evaluasi ulang semua izin usaha #TegasTanganiRajaAmpat,1931500739165409335,,Cecillia_agnes2,in,,0,0,0,https://x.com/undefined/status/1931500739165409335,1697088514859630592,
1931416817127563683,Sat Jun 07 23:57:12 +0000 2025,0,@Athalia_Lize Ketegasan Presiden Prabowo dalam menangani tambang: pemerintah segel tambang ilegal di Raja Ampat evaluasi izin dan cabut kalau terbukti langgar aturan #TegasTanganiRajaAmpat,1931500722237194687,,Athalia_Lize,in,,0,0,0,https://x.com/undefined/status/1931500722237194687,1694260932179062784,
1931500716444864732,Sat Jun 07 23:57:11 +0000 2025,0,Raja ampat kini lebih terlindungi izin tambang dievaluasi aktivitas disetop tambang tanpa izin disegel atas kerjasama KLHK ESDM dan aparat hukum #TegasTanganiRajaAmpat https://t.co/HpOtGYFaEj,1931500716444864732,https://pbs.twimg.com/ext_tw_video_thumb/1931500512584855552/pu/img/q8BmbLgSbKtCNmDJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500716444864732,1843576774770442240,
1931500706848297101,Sat Jun 07 23:57:08 +0000 2025,0,Presiden Prabowo beri arahan jelas segala tambang di Raja Ampat diperiksa ketat tambang ilegal langsung distop dan disegel evaluasi izin usaha makin ketat #TegasTanganiRajaAmpat https://t.co/jfxMUA40Wu,1931500706848297101,https://pbs.twimg.com/media/Gs4RbY4acAAlGxP.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500706848297101,1701800028761931779,
1931500692503691357,Sat Jun 07 23:57:05 +0000 2025,0,Dengan ketegasan presiden prabowo raja ampat aman aktivitas tambang distop dan evaluasi izin berjalan biar nggak ada pelanggaran #TegasTanganiRajaAmpat https://t.co/xH09BWZj87,1931500692503691357,https://pbs.twimg.com/media/Gs4RovxbQAA06Kx.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500692503691357,1904069695101341696,
1931500677676839271,Sat Jun 07 23:57:01 +0000 2025,0,Udah saatnya Raja Ampat terbebas dari tambang ilegal pemerintah stop dulu semua aktivitas dan cek ulang izin satu-satu #TegasTanganiRajaAmpat https://t.co/s0gJhZd9L2,1931500677676839271,https://pbs.twimg.com/media/Gs4Rn9YaEAAgvYr.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500677676839271,1701104596478013440,
1931500633607283056,Sat Jun 07 23:56:51 +0000 2025,61,Pemerintah harus menuntaskan persoalan lingkungan pertambangan di Raja Ampat apalagi tambang yg dekat dengan daerah pariwisata. Persoalan lingkungan adalah soal KEADILAN antar generasi dan KESEJAHTERAAN mereka. . https://t.co/jeMXBJlFGd,1931500633607283056,https://pbs.twimg.com/media/Gs4D73ragAEmbyK.jpg,,in,,0,13,22,https://x.com/undefined/status/1931500633607283056,939330351377162241,
1931500622316204477,Sat Jun 07 23:56:48 +0000 2025,0,Sesuai pidato Presiden Prabowo negara hadir tegas di Raja Ampat tambang ilegal distop semua izin dievaluasi biar nggak ada yang merugikan rakyat #TegasTanganiRajaAmpat https://t.co/ZuzRT9THd0,1931500622316204477,https://pbs.twimg.com/media/Gs4Rj2yaQAE5FYT.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500622316204477,1711232943673503744,
1931417488539156891,Sat Jun 07 23:56:46 +0000 2025,0,@ssojungc Raja Ampat aman dari tambang ilegal setelah pemerintah turun tangan langsung evaluasi izin usaha bikin semuanya transparan #TegasTanganiRajaAmpat,1931500613982188017,,ssojungc,in,,0,0,0,https://x.com/undefined/status/1931500613982188017,1702588302925455360,
1931500593996247543,Sat Jun 07 23:56:41 +0000 2025,0,kok kalian masih sempet sempetnya ngurusin artis/selebgram noh raja Ampat ada yg demo pro sama penambangan nikel Allahu,1931500593996247543,,,in,,0,0,0,https://x.com/undefined/status/1931500593996247543,2757688210,
1931416817127563683,Sat Jun 07 23:56:41 +0000 2025,0,@Athalia_Lize Ketegasan Presiden Prabowo terbukti ampuh tambang ilegal Raja Ampat langsung disegel dan seluruh izin diulang evaluasi bareng kementerian terkait #TegasTanganiRajaAmpat,1931500593417458038,,Athalia_Lize,in,,0,0,0,https://x.com/undefined/status/1931500593417458038,1681200907650842626,
1931500586983399832,Sat Jun 07 23:56:40 +0000 2025,0,Pemerintah tegas segel tambang ilegal di Raja Ampat semua izin usaha dievaluasi ulang didampingi aparat ketegasan presiden prabowo diwujudkan #TegasTanganiRajaAmpat https://t.co/69eYArETYJ,1931500586983399832,https://pbs.twimg.com/media/Gs4RfN0bIAAGWgj.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500586983399832,1701467957623410688,
1931416817127563683,Sat Jun 07 23:56:38 +0000 2025,0,@Athalia_Lize Bikin tenang! Pemerintah bareng ESDM KLHK dan aparat hukum udah stop tambang di Raja Ampat cek satu-satu izinnya sesuai instruksi Presiden Prabowo yang selalu tegas #TegasTanganiRajaAmpat,1931500580322849025,,Athalia_Lize,in,,0,0,0,https://x.com/undefined/status/1931500580322849025,1685891730451902464,
1931425931026915627,Sat Jun 07 23:56:28 +0000 2025,0,@strssovrld Raja Ampat diselamatkan langkah tegas pemerintah tambang ilegal diberhentikan izin dievaluasi bareng ESDM dan KLHK #TegasTanganiRajaAmpat,1931500537058574731,,strssovrld,in,,0,0,0,https://x.com/undefined/status/1931500537058574731,1697527544701149184,
1931500535821267058,Sat Jun 07 23:56:27 +0000 2025,19,*Tiba² SEMUA Menteri Pura² KAGET ada tambang Nikel di Raja Ampat:* 1. Menteri LH ngaku ambil Langkah Hukum 2. Menteri ESDM Ngaku akan Evaluasi 3. Utusan Khusus tiba² ikut Nimbrung 4. WaMenpar meminta agar Raja Ampat dijaga 5. Wakil Menteri Luar Negeri JUGA nimbrung 6. DPR juga https://t.co/h3zuRbTDZ5,1931500535821267058,https://pbs.twimg.com/ext_tw_video_thumb/1931500518381432832/pu/img/VU6D6Hl5fa0-wJRY.jpg,,in,,4,11,4,https://x.com/undefined/status/1931500535821267058,1605859899183099904,
1931417484252631049,Sat Jun 07 23:56:24 +0000 2025,0,@sskusuzy Langkah tegas pemerintah segel tambang ilegal Raja Ampat dan cek ulang semua izin usaha bareng kementerian terkait #TegasTanganiRajaAmpat,1931500520507912380,,sskusuzy,in,,0,0,0,https://x.com/undefined/status/1931500520507912380,1704397993989087232,
1931500490640314530,Sat Jun 07 23:56:17 +0000 2025,0,Ketegasan Presiden Prabowo jadi spirit tambang ilegal di Raja Ampat disegel izin usaha dievaluasi tanpa pandang bulu #TegasTanganiRajaAmpat https://t.co/MFtCgInfof,1931500490640314530,https://pbs.twimg.com/media/Gs4Rcgma0AAyJSq.jpg,,in,,0,0,0,https://x.com/undefined/status/1931500490640314530,1699326272403550208,
